user_id,place_id,rating
78,482,3
78,475,4
78,476,5
78,340,5
78,400,5
78,19,4
78,45,5
78,260,5
78,520,4
78,373,5
78,485,5
79,539,3
79,539,4
79,13,4
79,400,4
79,476,4
79,489,5
79,523,5
79,258,5
79,232,4
79,468,3
79,50,3
79,281,5
79,446,3
79,36,4
79,63,4
79,496,3
79,62,5
79,366,3
79,481,4
79,6,5
79,258,5
79,518,4
79,28,3
79,327,5
79,496,3
79,559,3
79,395,5
79,541,5
79,328,4
79,375,4
80,520,4
80,351,4
80,359,3
80,64,4
80,551,4
80,108,5
80,400,3
80,465,5
80,260,3
80,419,4
80,491,4
80,367,3
80,433,4
80,570,3
80,452,4
80,69,3
80,63,4
80,479,3
80,450,5
80,375,3
80,358,5
80,527,3
80,11,4
80,67,4
80,52,3
80,450,4
80,31,5
80,67,3
80,19,5
80,475,3
81,9,3
81,81,5
81,541,3
81,29,3
81,556,3
81,26,4
81,149,3
81,30,3
81,311,4
81,20,4
81,496,3
81,51,3
81,488,3
81,479,4
81,39,3
81,334,5
81,50,4
81,295,5
81,367,5
81,326,5
81,351,5
81,57,4
81,498,3
81,488,5
81,29,5
81,340,4
81,358,3
81,531,5
81,398,3
81,531,5
82,482,4
82,38,5
82,64,3
82,537,5
82,33,3
82,149,5
82,475,4
82,476,4
82,518,3
82,306,3
82,482,3
82,18,4
82,356,3
82,568,3
82,301,5
82,41,4
82,29,3
82,281,3
82,134,5
82,39,3
82,95,3
82,545,4
82,18,4
82,63,5
82,446,3
82,398,5
82,212,5
82,488,3
82,319,5
82,532,4
83,315,4
83,72,5
83,491,3
83,366,4
83,450,3
83,556,3
83,500,5
83,258,5
83,413,5
83,62,3
83,559,4
83,532,5
83,322,5
83,134,3
83,51,3
83,570,4
83,496,4
83,72,5
83,38,5
83,523,5
83,61,5
83,485,4
83,286,3
83,212,3
83,358,3
83,97,3
83,340,4
83,340,4
83,551,5
83,212,4
84,44,3
84,531,5
84,568,4
84,51,5
84,54,5
84,45,4
84,13,5
84,471,5
84,375,3
84,539,5
84,180,5
84,13,3
84,134,4
84,180,4
84,498,3
84,71,5
84,326,3
84,69,4
84,61,3
84,11,5
84,465,3
84,375,5
84,373,3
84,310,4
84,273,4
84,302,3
84,496,4
84,41,5
84,331,3
84,68,3
85,574,4
85,400,5
85,395,5
85,545,4
85,340,4
85,294,3
85,38,4
85,530,5
85,233,4
85,63,3
85,475,4
85,180,5
85,33,3
85,273,5
85,545,5
85,180,3
85,550,3
85,462,5
85,322,5
85,44,5
85,489,5
85,544,3
85,7,3
85,481,4
85,534,3
85,520,3
85,373,4
85,327,5
85,69,4
85,449,3
86,77,5
86,498,5
86,541,4
86,66,4
86,334,3
86,38,5
86,40,4
86,485,3
86,465,3
86,285,5
86,40,5
86,290,5
86,64,3
86,311,5
86,550,5
86,290,5
86,496,3
86,351,4
86,394,5
86,326,3
86,559,5
86,500,4
86,446,4
86,33,3
86,312,5
86,340,5
86,482,4
86,491,4
86,445,5
86,446,3
87,328,5
87,498,4
87,398,4
87,63,4
87,568,5
87,41,3
87,534,4
87,347,4
87,95,5
87,320,4
87,67,5
87,32,5
87,400,3
87,67,4
87,54,4
87,531,5
87,41,4
87,315,5
87,340,3
87,544,3
87,7,5
87,30,4
87,491,3
87,500,4
87,488,5
87,294,4
87,32,5
87,320,5
87,41,5
87,327,5
88,520,5
88,375,5
88,69,5
88,32,4
88,445,3
88,523,3
88,449,4
88,57,5
88,28,3
88,46,3
88,334,5
88,284,4
88,294,5
88,449,5
88,311,3
88,71,3
88,77,3
88,310,3
88,482,4
88,452,5
88,535,4
88,481,3
88,286,4
88,37,3
88,7,3
88,232,4
88,320,4
88,534,3
88,30,4
88,452,4
89,532,3
89,232,4
89,294,5
89,465,3
89,71,4
89,311,4
89,61,4
89,517,3
89,63,5
89,39,5
89,551,4
89,471,3
89,33,3
89,33,3
89,149,5
89,570,3
89,212,3
89,462,5
89,452,4
89,52,3
89,294,4
89,134,5
89,180,3
89,11,3
89,18,4
89,367,3
89,301,3
89,6,3
89,452,5
89,19,5
90,310,4
90,284,4
90,395,4
90,249,4
90,28,3
90,394,5
90,258,4
90,63,4
90,309,4
90,67,3
90,394,5
90,23,5
90,46,3
90,551,5
90,489,4
90,52,5
90,395,5
90,551,5
90,312,5
90,18,3
90,530,5
90,523,5
90,281,3
90,26,5
90,315,3
90,398,3
90,446,5
90,544,5
90,326,5
90,315,4
91,545,3
91,47,4
91,95,4
91,36,4
91,545,5
91,29,5
91,488,4
91,30,4
91,450,4
91,312,3
91,531,5
91,356,4
91,319,3
91,295,4
91,449,4
91,568,3
91,8,4
91,108,4
91,568,3
91,326,5
91,320,5
91,452,4
91,29,5
91,327,4
91,398,4
91,33,5
91,97,3
91,413,5
91,286,4
91,530,3
92,249,5
92,476,3
92,108,3
92,491,4
92,66,4
92,537,4
92,530,3
92,347,3
92,286,3
92,312,3
92,531,4
92,286,3
92,9,3
92,527,5
92,45,5
92,544,4
92,62,5
92,149,4
92,295,5
92,212,5
92,301,4
92,356,5
92,491,4
92,312,5
92,232,3
92,476,5
92,50,5
92,445,3
92,419,4
92,574,5
93,530,5
93,319,4
93,351,4
93,9,3
93,310,5
93,518,3
93,97,5
93,445,3
93,284,3
93,449,3
93,67,3
93,281,4
93,18,3
93,310,4
93,373,4
93,520,3
93,29,4
93,95,4
93,375,3
93,315,5
93,327,4
93,395,5
93,52,3
93,491,5
93,295,5
93,29,3
93,11,4
93,18,5
93,33,3
93,366,4
94,331,4
94,69,4
94,301,4
94,306,5
94,8,4
94,9,3
94,468,3
94,57,3
94,69,3
94,450,5
94,260,3
94,468,4
94,327,3
94,532,3
94,281,5
94,30,4
94,302,5
94,531,4
94,488,4
94,301,5
94,347,5
94,1,5
94,479,4
94,47,3
94,452,5
94,498,5
94,517,3
94,375,3
94,72,3
94,481,5
95,545,5
95,445,3
95,413,4
95,286,4
95,315,4
95,358,3
95,44,4
95,312,3
95,351,4
95,366,4
95,26,3
95,309,4
95,471,3
95,8,5
95,51,4
95,45,5
95,36,5
95,518,3
95,66,3
95,29,5
95,32,4
95,568,5
95,50,3
95,26,4
95,320,3
95,531,5
95,523,4
95,574,3
95,13,3
95,1,4
96,530,3
96,83,5
96,77,5
96,395,4
96,537,4
96,20,3
96,39,4
96,51,5
96,550,4
96,367,4
96,286,3
96,233,3
96,299,5
96,180,3
96,347,4
96,95,4
96,7,4
96,72,3
96,26,4
96,334,3
96,505,3
96,530,5
96,550,3
96,67,4
96,544,3
96,51,5
96,299,3
96,47,3
96,347,4
96,315,3
97,311,4
97,77,3
97,449,5
97,32,5
97,331,5
97,51,4
97,347,3
97,38,3
97,1,5
97,77,5
97,31,4
97,359,3
97,310,3
97,329,5
97,301,5
97,13,4
97,50,5
97,11,3
97,34,5
97,489,4
97,398,5
97,311,5
97,535,3
97,485,5
97,232,4
97,30,5
97,356,4
97,6,4
97,249,4
97,97,3
98,273,4
98,400,3
98,550,3
98,500,4
98,351,5
98,38,4
98,476,5
98,61,4
98,69,5
98,433,5
98,30,3
98,359,3
98,309,3
98,530,3
98,67,4
98,315,5
98,331,4
98,481,3
98,97,3
98,530,5
98,471,3
98,47,5
98,328,3
98,51,4
98,46,3
98,6,5
98,367,5
98,331,3
98,63,3
98,95,5
99,286,3
99,40,5
99,320,4
99,69,3
99,485,4
99,299,5
99,290,4
99,366,3
99,366,4
99,532,3
99,81,4
99,481,5
99,489,5
99,312,4
99,481,5
99,468,3
99,68,3
99,310,4
99,9,5
99,134,4
99,51,3
99,452,3
99,479,5
99,19,4
99,329,4
99,568,4
99,301,3
99,285,3
99,475,4
99,320,3
100,531,5
100,37,4
100,449,3
100,108,5
100,249,5
100,468,4
100,17,5
100,180,3
100,532,4
100,77,3
100,309,4
100,310,3
100,40,3
100,359,4
100,41,4
100,468,3
100,366,4
100,47,5
100,518,4
100,400,4
100,212,4
100,299,4
100,28,3
100,449,4
100,517,4
100,476,5
100,249,5
100,57,5
100,36,4
100,462,4
101,356,5
101,556,5
101,47,3
101,40,4
101,498,3
101,539,5
101,286,3
101,299,4
101,13,3
101,340,4
101,482,5
101,286,5
101,574,3
101,570,4
101,358,4
101,489,4
101,258,3
101,359,4
101,485,3
101,20,3
101,311,3
101,568,4
101,479,3
101,281,3
101,532,4
101,498,5
101,29,5
101,67,3
101,36,4
101,51,3
102,311,4
102,311,4
102,67,5
102,481,5
102,449,5
102,527,3
102,44,4
102,51,3
102,471,4
102,72,4
102,358,4
102,570,5
102,23,3
102,40,5
102,23,4
102,39,5
102,315,4
102,8,3
102,24,4
102,373,4
102,13,4
102,36,3
102,95,3
102,312,3
102,326,3
102,51,5
102,535,3
102,347,4
102,319,3
102,97,3
103,537,4
103,233,4
103,311,4
103,71,4
103,64,5
103,462,5
103,134,5
103,34,3
103,26,3
103,38,3
103,134,4
103,527,4
103,134,4
103,551,5
103,29,3
103,212,3
103,285,5
103,95,3
103,395,5
103,83,4
103,71,4
103,68,4
103,62,5
103,485,4
103,97,4
103,452,3
103,539,3
103,11,4
103,249,5
103,311,5
104,398,3
104,6,4
104,351,5
104,25,5
104,95,5
104,52,3
104,329,3
104,108,5
104,449,4
104,475,5
104,322,5
104,284,3
104,475,3
104,47,3
104,52,3
104,52,3
104,375,5
104,233,4
104,545,3
104,488,3
104,358,3
104,57,4
104,491,5
104,1,5
104,34,4
104,290,3
104,39,5
104,539,3
104,517,5
104,258,5
105,315,3
105,180,5
105,465,3
105,445,4
105,51,4
105,329,4
105,398,4
105,445,4
105,71,5
105,77,4
105,295,5
105,452,5
105,24,5
105,395,5
105,81,5
105,68,5
105,322,4
105,40,5
105,544,5
105,61,3
105,83,4
105,373,5
105,445,4
105,23,4
105,347,3
105,52,5
105,523,3
105,351,5
105,310,4
105,233,3
106,66,5
106,67,4
106,212,4
106,518,3
106,97,3
106,306,3
106,351,4
106,1,3
106,532,3
106,319,3
106,309,3
106,34,4
106,26,3
106,30,4
106,260,4
106,394,3
106,95,4
106,284,4
106,462,5
106,373,3
106,108,5
106,302,3
106,535,4
106,28,5
106,284,3
106,17,3
106,9,3
106,71,3
106,446,3
106,475,3
107,517,3
107,286,4
107,450,4
107,310,4
107,69,5
107,33,5
107,462,3
107,32,3
107,83,3
107,537,3
107,83,5
107,61,4
107,310,4
107,574,3
107,149,3
107,351,3
107,77,3
107,315,4
107,52,3
107,301,3
107,488,3
107,295,4
107,108,4
107,34,3
107,1,5
107,452,5
107,322,4
107,71,3
107,319,4
107,539,3
108,72,4
108,51,5
108,249,4
108,11,5
108,61,5
108,25,3
108,517,4
108,311,4
108,30,4
108,475,5
108,67,4
108,57,3
108,309,5
108,71,4
108,32,3
108,329,3
108,366,4
108,302,5
108,20,4
108,72,3
108,8,5
108,36,3
108,535,3
108,17,5
108,286,4
108,232,4
108,471,5
108,367,4
108,400,4
108,232,5
109,149,5
109,535,3
109,63,4
109,51,4
109,258,5
109,31,3
109,482,3
109,535,5
109,294,5
109,485,5
109,39,3
109,351,4
109,212,4
109,449,5
109,260,4
109,64,4
109,556,3
109,31,5
109,36,3
109,46,4
109,309,4
109,559,5
109,331,4
109,77,3
109,39,3
109,462,4
109,518,4
109,485,4
109,500,4
109,491,4
110,551,3
110,450,3
110,11,4
110,108,4
110,290,5
110,551,4
110,30,3
110,358,5
110,51,4
110,26,5
110,347,3
110,367,5
110,97,5
110,39,3
110,327,4
110,556,4
110,476,4
110,419,5
110,232,5
110,301,3
110,29,4
110,541,3
110,367,4
110,551,5
110,532,3
110,329,5
110,445,3
110,340,4
110,290,4
110,534,3
111,531,4
111,281,3
111,67,5
111,299,3
111,328,5
111,373,5
111,517,3
111,488,4
111,41,5
111,419,3
111,8,4
111,20,3
111,212,4
111,449,3
111,498,3
111,63,4
111,19,4
111,366,5
111,299,5
111,570,4
111,535,4
111,62,3
111,322,3
111,30,5
111,44,3
111,285,5
111,1,4
111,356,3
111,81,5
111,34,3
112,518,3
112,485,3
112,320,5
112,446,4
112,302,4
112,71,5
112,20,4
112,489,5
112,97,4
112,476,4
112,312,3
112,319,4
112,331,3
112,63,3
112,373,5
112,462,4
112,290,5
112,310,4
112,32,5
112,66,5
112,433,3
112,574,3
112,108,3
112,535,4
112,41,3
112,1,5
112,539,4
112,69,3
112,446,4
112,468,5
113,310,3
113,498,3
113,57,5
113,496,5
113,413,4
113,356,3
113,81,4
113,62,4
113,69,5
113,340,3
113,232,5
113,445,4
113,68,3
113,331,5
113,29,3
113,471,3
113,551,3
113,61,4
113,45,5
113,413,4
113,47,4
113,537,3
113,1,3
113,47,5
113,39,5
113,574,4
113,134,5
113,327,5
113,445,4
113,71,3
114,64,4
114,475,3
114,63,4
114,574,3
114,68,5
114,294,4
114,34,3
114,68,5
114,149,4
114,8,4
114,359,3
114,479,3
114,36,3
114,331,3
114,295,5
114,37,4
114,67,4
114,544,4
114,273,3
114,327,3
114,419,4
114,445,4
114,535,3
114,310,4
114,446,5
114,359,5
114,95,3
114,66,3
114,306,4
114,331,4
115,491,5
115,550,4
115,574,4
115,556,4
115,17,3
115,535,5
115,556,3
115,531,5
115,302,4
115,62,5
115,517,5
115,400,4
115,64,3
115,462,4
115,326,3
115,260,3
115,83,3
115,301,4
115,309,4
115,24,4
115,67,5
115,517,4
115,340,3
115,310,4
115,322,4
115,520,4
115,54,3
115,311,4
115,475,3
115,476,4
116,36,4
116,395,4
116,489,4
116,273,3
116,30,4
116,273,3
116,295,5
116,46,4
116,149,4
116,81,3
116,309,4
116,294,4
116,395,5
116,258,4
116,50,3
116,180,3
116,28,5
116,359,3
116,532,3
116,326,3
116,77,4
116,95,4
116,1,3
116,329,4
116,400,3
116,284,4
116,452,3
116,20,4
116,1,4
116,468,3
117,537,3
117,498,5
117,398,4
117,61,5
117,340,3
117,51,3
117,331,5
117,491,5
117,67,3
117,498,4
117,475,5
117,475,5
117,539,4
117,471,4
117,373,4
117,52,3
117,559,4
117,28,3
117,30,5
117,40,3
117,366,3
117,545,3
117,97,4
117,310,3
117,527,5
117,366,5
117,68,4
117,556,3
117,51,5
117,69,5
118,327,4
118,311,4
118,334,4
118,329,3
118,281,4
118,359,3
118,446,5
118,413,3
118,574,3
118,249,5
118,373,4
118,41,5
118,452,5
118,471,4
118,358,5
118,500,5
118,302,3
118,488,5
118,327,5
118,475,3
118,322,5
118,334,5
118,328,3
118,62,3
118,66,3
118,449,4
118,81,5
118,44,5
118,491,5
118,530,4
119,518,3
119,568,5
119,54,3
119,517,4
119,7,3
119,468,3
119,38,5
119,532,4
119,46,5
119,81,3
119,373,5
119,373,3
119,366,4
119,481,5
119,306,5
119,327,5
119,537,3
119,44,5
119,559,4
119,491,3
119,347,5
119,233,5
119,400,5
119,400,3
119,18,4
119,450,3
119,347,4
119,294,3
119,44,3
119,11,4
120,46,4
120,51,5
120,77,3
120,77,4
120,328,5
120,28,5
120,445,4
120,7,5
120,309,3
120,311,4
120,329,5
120,81,4
120,19,3
120,249,4
120,394,4
120,302,3
120,568,4
120,358,5
120,419,5
120,496,5
120,33,5
120,358,5
120,450,5
120,482,5
120,295,3
120,462,3
120,400,5
120,523,4
120,26,4
120,26,4
121,18,3
121,527,4
121,465,3
121,72,3
121,301,5
121,34,3
121,498,4
121,518,3
121,462,4
121,568,3
121,331,5
121,52,5
121,64,3
121,517,5
121,180,3
121,54,3
121,356,5
121,327,3
121,36,5
121,81,5
121,8,4
121,180,5
121,310,4
121,71,4
121,556,4
121,398,3
121,68,4
121,568,4
121,491,3
121,311,3
122,462,5
122,1,5
122,367,3
122,69,3
122,72,5
122,273,3
122,290,4
122,488,5
122,375,5
122,534,4
122,322,5
122,394,4
122,134,3
122,311,3
122,72,4
122,445,4
122,347,3
122,26,4
122,72,3
122,541,3
122,64,4
122,28,4
122,375,5
122,233,4
122,530,5
122,534,3
122,299,5
122,29,5
122,329,5
122,358,4
123,445,5
123,482,3
123,505,5
123,327,5
123,302,3
123,67,4
123,311,5
123,320,5
123,340,5
123,37,4
123,574,4
123,95,5
123,35,3
123,20,3
123,398,5
123,471,5
123,366,4
123,356,5
123,520,4
123,358,5
123,285,5
123,471,3
123,71,5
123,62,5
123,20,4
123,25,5
123,326,4
123,517,4
123,568,4
123,574,3
124,33,3
124,212,5
124,290,3
124,347,3
124,574,4
124,475,5
124,212,3
124,62,3
124,462,3
124,232,4
124,481,5
124,7,5
124,63,5
124,57,5
124,249,5
124,358,3
124,537,5
124,64,3
124,500,4
124,488,4
124,46,5
124,491,5
124,315,5
124,534,4
124,69,4
124,108,3
124,17,5
124,550,5
124,530,4
124,320,4
125,398,3
125,249,3
125,306,4
125,452,5
125,69,5
125,81,3
125,498,4
125,445,3
125,531,3
125,302,5
125,462,5
125,45,3
125,359,4
125,366,3
125,488,3
125,39,5
125,358,3
125,481,5
125,52,3
125,485,4
125,180,5
125,290,3
125,327,3
125,44,3
125,39,3
125,180,3
125,39,5
125,33,4
125,366,4
125,468,4
126,52,4
126,327,4
126,327,5
126,544,5
126,23,4
126,63,3
126,18,5
126,50,3
126,527,5
126,39,3
126,331,5
126,18,4
126,69,3
126,44,5
126,301,4
126,36,5
126,452,5
126,11,4
126,537,5
126,366,5
126,1,4
126,462,5
126,258,5
126,61,4
126,281,4
126,69,4
126,29,5
126,285,4
126,25,3
126,520,3
127,481,5
127,57,4
127,57,4
127,545,5
127,395,3
127,500,4
127,260,3
127,17,4
127,44,5
127,17,3
127,527,5
127,539,4
127,81,4
127,9,4
127,47,3
127,551,5
127,35,4
127,367,3
127,77,4
127,481,4
127,45,3
127,95,4
127,134,3
127,290,5
127,559,4
127,530,3
127,327,3
127,273,5
127,41,3
127,358,3
128,13,4
128,232,4
128,62,3
128,51,4
128,45,3
128,468,3
128,452,3
128,488,4
128,366,3
128,33,4
128,26,4
128,9,4
128,33,3
128,482,5
128,61,3
128,39,4
128,523,5
128,574,3
128,518,5
128,419,3
128,28,4
128,23,3
128,13,5
128,309,5
128,312,4
128,482,5
128,471,3
128,71,5
128,373,5
128,537,4
129,328,4
129,7,3
129,465,5
129,95,5
129,574,4
129,45,5
129,24,4
129,33,3
129,24,4
129,67,3
129,41,3
129,45,3
129,249,3
129,232,3
129,445,5
129,299,5
129,6,3
129,67,3
129,517,3
129,539,3
129,35,5
129,556,4
129,574,3
129,301,4
129,446,5
129,26,5
129,9,4
129,373,3
129,544,4
129,334,4
130,310,4
130,41,3
130,498,5
130,556,4
130,331,5
130,488,5
130,535,4
130,71,3
130,36,5
130,475,5
130,419,3
130,63,4
130,23,3
130,34,3
130,39,4
130,327,4
130,527,5
130,500,5
130,500,3
130,394,4
130,310,5
130,518,3
130,83,5
130,500,3
130,286,3
130,7,5
130,322,5
130,11,5
130,249,5
130,62,4
131,7,4
131,539,4
131,367,5
131,77,5
131,326,3
131,468,4
131,180,5
131,299,3
131,19,4
131,462,4
131,51,4
131,517,5
131,57,4
131,520,3
131,559,5
131,51,3
131,527,5
131,523,5
131,20,5
131,66,4
131,232,5
131,28,4
131,320,3
131,34,4
131,327,4
131,8,4
131,72,4
131,476,3
131,395,4
131,30,3
132,394,3
132,340,3
132,72,4
132,19,5
132,574,3
132,462,3
132,302,3
132,11,5
132,51,4
132,491,5
132,45,4
132,518,3
132,359,5
132,496,5
132,149,4
132,295,3
132,149,4
132,45,4
132,258,4
132,24,5
132,311,5
132,95,4
132,63,3
132,534,3
132,306,5
132,54,3
132,11,3
132,541,3
132,312,5
132,394,5
133,527,4
133,559,5
133,468,5
133,532,5
133,356,5
133,301,3
133,285,5
133,69,3
133,476,4
133,568,5
133,64,5
133,419,4
133,24,5
133,44,5
133,489,3
133,38,5
133,450,5
133,31,3
133,373,5
133,33,3
133,1,5
133,290,5
133,108,3
133,327,5
133,24,3
133,496,4
133,180,3
133,26,4
133,452,5
133,6,4
134,294,5
134,315,5
134,334,5
134,373,5
134,301,4
134,295,3
134,212,4
134,30,5
134,539,5
134,71,5
134,544,4
134,539,3
134,328,5
134,545,3
134,9,5
134,534,5
134,41,4
134,366,5
134,285,4
134,527,3
134,25,3
134,50,4
134,23,4
134,54,5
134,286,5
134,358,4
134,419,4
134,29,4
134,284,5
134,340,5
135,450,3
135,356,3
135,301,3
135,545,4
135,1,3
135,44,3
135,25,4
135,517,3
135,326,4
135,462,5
135,286,4
135,500,4
135,258,5
135,347,3
135,285,5
135,531,5
135,375,4
135,395,5
135,57,3
135,19,5
135,63,3
135,33,4
135,281,3
135,260,4
135,539,5
135,25,3
135,309,3
135,518,4
135,532,3
135,37,5
136,83,5
136,531,3
136,394,4
136,29,5
136,7,5
136,419,4
136,531,4
136,446,3
136,258,3
136,535,3
136,413,3
136,26,3
136,312,4
136,33,4
136,394,5
136,52,3
136,450,4
136,471,4
136,212,4
136,281,4
136,520,4
136,50,5
136,37,3
136,306,5
136,34,5
136,359,4
136,32,5
136,8,4
136,7,4
136,527,4
137,310,3
137,310,5
137,13,3
137,489,3
137,462,5
137,568,5
137,95,4
137,523,3
137,52,4
137,20,4
137,31,3
137,347,3
137,375,3
137,310,5
137,286,3
137,523,3
137,81,4
137,17,3
137,81,5
137,475,3
137,68,3
137,398,5
137,520,5
137,72,3
137,286,5
137,535,3
137,527,3
137,69,3
137,30,5
137,373,4
138,13,3
138,450,5
138,83,3
138,11,5
138,31,5
138,518,3
138,496,4
138,285,3
138,468,5
138,35,5
138,54,4
138,518,4
138,41,4
138,29,4
138,530,3
138,83,5
138,488,5
138,30,4
138,445,5
138,249,3
138,249,4
138,537,4
138,32,4
138,25,4
138,527,3
138,44,3
138,496,4
138,394,5
138,537,5
138,46,4
139,67,3
139,375,4
139,81,4
139,556,4
139,8,5
139,481,5
139,550,5
139,450,4
139,286,4
139,373,5
139,475,4
139,394,5
139,1,5
139,44,4
139,301,4
139,64,5
139,30,3
139,301,5
139,568,4
139,532,3
139,69,5
139,534,3
139,320,4
139,331,5
139,20,3
139,496,3
139,301,5
139,452,5
139,17,3
139,67,5
140,327,4
140,295,5
140,556,3
140,500,5
140,9,4
140,366,3
140,539,4
140,356,3
140,311,5
140,61,3
140,496,5
140,491,5
140,491,5
140,36,4
140,20,3
140,301,3
140,34,4
140,72,5
140,419,3
140,37,3
140,329,4
140,537,5
140,532,3
140,452,4
140,249,5
140,11,4
140,351,3
140,41,5
140,359,3
140,31,5
141,62,3
141,301,3
141,51,4
141,481,3
141,54,3
141,233,4
141,51,5
141,570,5
141,568,5
141,41,3
141,523,5
141,47,3
141,95,3
141,286,3
141,11,5
141,462,4
141,446,5
141,450,4
141,9,3
141,286,5
141,6,5
141,445,4
141,534,3
141,281,4
141,351,5
141,18,3
141,35,5
141,180,5
141,36,3
141,465,4
142,356,5
142,481,5
142,39,4
142,35,3
142,309,4
142,20,3
142,505,4
142,6,3
142,249,5
142,351,3
142,233,3
142,498,4
142,398,3
142,556,3
142,31,4
142,462,4
142,286,3
142,482,5
142,312,3
142,394,5
142,306,5
142,41,3
142,479,5
142,446,5
142,20,3
142,326,4
142,23,3
142,306,4
142,556,4
142,449,4
143,34,4
143,212,3
143,36,3
143,232,5
143,20,4
143,475,5
143,32,4
143,322,3
143,273,3
143,25,3
143,95,3
143,366,3
143,301,3
143,475,5
143,83,4
143,462,5
143,301,4
143,24,3
143,77,5
143,9,5
143,545,5
143,67,5
143,534,5
143,7,3
143,285,5
143,309,4
143,310,5
143,285,5
143,29,3
143,479,3
144,17,4
144,537,3
144,30,3
144,518,5
144,35,5
144,8,4
144,286,5
144,273,5
144,273,3
144,574,4
144,37,4
144,498,5
144,327,5
144,498,5
144,347,3
144,326,4
144,488,3
144,258,5
144,395,5
144,26,4
144,50,5
144,273,3
144,18,5
144,518,3
144,134,4
144,67,3
144,331,4
144,33,3
144,366,5
144,212,4
145,310,4
145,462,3
145,285,3
145,40,4
145,535,5
145,310,4
145,482,5
145,556,3
145,51,5
145,260,5
145,301,5
145,347,3
145,496,3
145,400,3
145,568,3
145,41,5
145,530,4
145,41,4
145,413,4
145,319,5
145,446,5
145,315,3
145,7,3
145,539,3
145,24,4
145,72,3
145,559,4
145,358,4
145,18,5
145,559,4
146,545,3
146,446,5
146,373,4
146,77,5
146,517,4
146,66,5
146,452,4
146,523,3
146,286,4
146,311,5
146,413,4
146,36,4
146,66,5
146,315,5
146,306,3
146,320,5
146,468,4
146,570,3
146,95,4
146,358,3
146,311,3
146,9,5
146,69,5
146,450,5
146,63,5
146,532,5
146,366,5
146,33,3
146,450,4
146,28,5
147,260,5
147,290,5
147,66,3
147,260,4
147,471,4
147,13,5
147,351,5
147,570,5
147,475,5
147,306,5
147,359,3
147,54,4
147,445,5
147,518,3
147,475,5
147,468,3
147,373,5
147,301,3
147,539,5
147,134,4
147,54,4
147,1,4
147,68,3
147,319,3
147,498,4
147,66,4
147,322,3
147,108,5
147,72,5
147,38,4
148,273,4
148,233,3
148,306,5
148,326,5
148,54,5
148,284,5
148,328,5
148,294,3
148,398,5
148,520,4
148,373,3
148,36,4
148,319,5
148,482,4
148,258,3
148,315,5
148,488,5
148,63,4
148,260,3
148,312,5
148,574,3
148,1,4
148,95,3
148,233,4
148,452,5
148,97,5
148,6,3
148,327,3
148,568,3
148,331,5
149,568,5
149,260,3
149,485,3
149,373,5
149,260,5
149,356,5
149,17,5
149,249,3
149,281,5
149,498,3
149,38,5
149,498,4
149,41,3
149,40,5
149,95,4
149,476,5
149,485,3
149,30,3
149,531,3
149,326,5
149,26,4
149,328,5
149,489,4
149,26,5
149,531,5
149,7,4
149,258,4
149,366,3
149,17,3
149,260,4
150,212,4
150,260,5
150,66,5
150,322,4
150,46,5
150,81,3
150,468,5
150,69,5
150,72,5
150,489,3
150,40,4
150,498,4
150,550,3
150,541,3
150,295,5
150,8,4
150,505,5
150,57,3
150,258,4
150,285,4
150,445,4
150,334,4
150,71,5
150,249,5
150,413,3
150,481,3
150,550,5
150,394,4
150,534,5
150,373,5
151,310,3
151,568,3
151,520,3
151,23,5
151,47,3
151,51,5
151,29,5
151,340,4
151,559,5
151,482,4
151,433,5
151,32,3
151,134,3
151,306,3
151,306,4
151,299,5
151,315,3
151,11,5
151,64,5
151,95,4
151,532,5
151,34,4
151,334,5
151,500,3
151,260,5
151,359,3
151,134,5
151,57,5
151,367,3
151,20,4
152,475,4
152,375,3
152,294,5
152,35,3
152,72,5
152,286,3
152,551,5
152,180,5
152,366,4
152,475,3
152,398,3
152,320,3
152,17,3
152,72,3
152,347,3
152,367,4
152,505,5
152,358,3
152,400,5
152,62,5
152,445,5
152,532,4
152,44,3
152,568,3
152,468,4
152,520,3
152,35,3
152,233,5
152,299,4
152,550,3
153,52,4
153,550,5
153,445,4
153,475,5
153,419,3
153,539,3
153,33,5
153,319,4
153,531,3
153,537,3
153,496,5
153,212,4
153,505,3
153,322,5
153,356,4
153,149,4
153,64,5
153,281,3
153,285,5
153,398,3
153,81,5
153,358,3
153,375,3
153,468,5
153,527,4
153,517,3
153,327,3
153,51,5
153,545,3
153,329,5
154,1,4
154,40,5
154,534,5
154,505,5
154,400,3
154,446,5
154,33,3
154,568,4
154,285,4
154,37,5
154,482,4
154,373,5
154,491,3
154,24,4
154,322,4
154,419,5
154,394,3
154,462,5
154,539,4
154,67,4
154,491,5
154,465,3
154,537,4
154,40,5
154,54,3
154,281,3
154,34,3
154,285,5
154,41,3
154,475,3
155,488,4
155,329,5
155,413,4
155,500,4
155,25,4
155,108,3
155,66,5
155,47,3
155,373,4
155,539,4
155,302,3
155,72,3
155,518,3
155,66,5
155,35,4
155,258,5
155,54,4
155,77,4
155,413,4
155,366,4
155,358,3
155,249,3
155,25,3
155,233,4
155,13,3
155,285,3
155,541,4
155,481,5
155,449,5
155,394,5
156,46,5
156,539,4
156,39,4
156,520,4
156,38,5
156,310,5
156,34,5
156,301,3
156,45,4
156,57,3
