user_id,place_id,location,rating
261,269,batam,5
261,303,bali,3
261,452,bali,5
261,52,medan,4
261,71,medan,5
261,285,batam,4
261,59,medan,4
261,254,batam,5
261,246,batam,3
261,212,lombok,3
261,54,medan,4
261,97,padang,3
261,136,lombok,5
261,95,padang,5
261,172,lombok,5
261,83,padang,3
261,81,padang,4
262,498,yogyakarta,4
262,519,yogyakarta,5
262,285,batam,5
262,258,batam,4
262,297,bali,5
262,315,bali,4
262,68,medan,4
262,39,jakarta,4
262,419,bali,5
262,298,bali,3
262,544,yogyakarta,5
262,539,yogyakarta,5
262,290,batam,3
262,180,lombok,4
262,278,batam,5
262,23,jakarta,5
262,99,padang,4
262,18,jakarta,3
262,51,medan,4
262,41,jakarta,5
262,62,medan,4
262,108,lombok,5
262,75,medan,3
262,212,lombok,4
262,118,lombok,4
262,77,padang,4
262,81,padang,4
262,88,padang,5
263,364,bali,4
263,294,bali,5
263,62,medan,5
263,373,bali,5
263,366,bali,3
263,258,batam,5
263,81,padang,4
263,103,lombok,5
263,75,medan,5
263,46,jakarta,5
263,95,padang,5
263,531,yogyakarta,5
263,66,medan,4
263,88,padang,5
263,37,jakarta,4
263,97,padang,3
263,41,jakarta,5
263,246,batam,5
263,500,yogyakarta,3
263,488,yogyakarta,3
263,538,yogyakarta,3
263,32,jakarta,5
263,172,lombok,4
263,274,batam,3
263,64,medan,4
263,136,lombok,3
263,104,lombok,5
263,267,batam,5
264,273,batam,3
264,491,yogyakarta,4
264,108,lombok,4
264,62,medan,4
264,462,bali,5
264,20,jakarta,3
264,298,bali,3
264,530,yogyakarta,3
264,327,bali,5
264,53,medan,3
264,358,bali,4
264,485,yogyakarta,4
264,286,batam,5
264,14,jakarta,5
264,484,yogyakarta,3
264,35,jakarta,4
264,285,batam,3
264,281,batam,5
264,103,lombok,5
264,12,jakarta,3
264,212,lombok,5
264,57,medan,5
264,81,padang,3
264,113,lombok,5
264,51,medan,5
264,95,padang,3
264,99,padang,3
264,83,padang,4
265,25,jakarta,3
265,322,bali,3
265,519,yogyakarta,5
265,384,bali,5
265,329,bali,3
265,16,jakarta,5
265,491,yogyakarta,5
265,40,jakarta,3
265,310,bali,4
265,88,padang,4
265,534,yogyakarta,3
265,550,yogyakarta,4
265,284,batam,5
265,35,jakarta,5
265,285,batam,5
265,68,medan,4
265,274,batam,3
265,67,medan,5
265,71,medan,4
265,106,lombok,3
265,102,lombok,4
265,246,batam,4
265,180,lombok,4
265,149,lombok,5
265,81,padang,3
265,95,padang,4
265,59,medan,3
265,83,padang,5
266,30,jakarta,5
266,260,batam,5
266,103,lombok,3
266,498,yogyakarta,3
266,571,yogyakarta,3
266,20,jakarta,4
266,537,yogyakarta,3
266,446,bali,4
266,336,bali,5
266,12,jakarta,4
266,428,bali,4
266,232,batam,3
266,134,lombok,5
266,59,medan,3
266,489,yogyakarta,3
266,327,bali,5
266,38,jakarta,3
266,77,padang,3
266,88,padang,4
266,62,medan,4
266,149,lombok,4
266,68,medan,5
266,108,lombok,3
266,267,batam,4
266,64,medan,3
266,290,batam,3
266,99,padang,3
266,83,padang,5
267,31,jakarta,5
267,398,bali,5
267,88,padang,5
267,500,yogyakarta,4
267,419,bali,5
267,499,yogyakarta,3
267,527,yogyakarta,3
267,366,bali,4
267,320,bali,3
267,149,lombok,5
267,542,yogyakarta,4
267,284,batam,3
267,63,medan,5
267,9,jakarta,4
267,267,batam,5
267,53,medan,3
267,68,medan,3
267,232,batam,4
267,59,medan,3
267,286,batam,3
267,6,jakarta,3
267,37,jakarta,4
267,95,padang,5
267,99,padang,4
267,140,lombok,4
267,104,lombok,3
267,212,lombok,3
267,83,padang,5
268,398,bali,4
268,537,yogyakarta,4
268,518,yogyakarta,5
268,488,yogyakarta,3
268,273,batam,3
268,22,jakarta,4
268,534,yogyakarta,4
268,267,batam,4
268,13,jakarta,4
268,400,bali,5
268,428,bali,5
268,38,jakarta,5
268,466,bali,5
268,8,jakarta,3
268,99,padang,4
268,252,batam,5
268,118,lombok,3
268,77,padang,5
268,64,medan,3
268,140,lombok,5
268,278,batam,5
268,66,medan,3
268,83,padang,4
268,61,medan,3
268,67,medan,4
268,149,lombok,3
268,108,lombok,3
268,97,padang,4
269,113,lombok,3
269,283,batam,4
269,395,bali,4
269,539,yogyakarta,3
269,233,batam,5
269,446,bali,4
269,273,batam,3
269,544,yogyakarta,5
269,77,padang,5
269,314,bali,5
269,359,bali,3
269,61,medan,4
269,568,yogyakarta,5
269,180,lombok,3
269,51,medan,5
269,531,yogyakarta,4
269,24,jakarta,4
269,45,jakarta,4
269,258,batam,5
269,53,medan,5
269,63,medan,3
269,37,jakarta,5
269,31,jakarta,4
269,103,lombok,5
269,97,padang,4
269,83,padang,4
269,106,lombok,4
269,95,padang,5
270,386,bali,4
270,375,bali,3
270,232,batam,5
270,424,bali,4
270,489,yogyakarta,5
270,373,bali,4
270,34,jakarta,4
270,20,jakarta,3
270,284,batam,5
270,574,yogyakarta,4
270,52,medan,3
270,534,yogyakarta,5
270,479,yogyakarta,5
270,45,jakarta,5
270,30,jakarta,3
270,267,batam,5
270,72,medan,3
270,102,lombok,4
270,108,lombok,5
270,269,batam,5
270,88,padang,4
270,66,medan,4
270,77,padang,5
270,99,padang,4
270,212,lombok,4
270,110,lombok,5
270,59,medan,5
270,97,padang,4
271,563,yogyakarta,5
271,401,bali,3
271,474,bali,4
271,352,bali,4
271,233,batam,3
271,263,batam,3
271,22,jakarta,5
271,545,yogyakarta,5
271,81,padang,4
271,53,medan,3
271,489,yogyakarta,4
271,367,bali,5
271,482,yogyakarta,4
271,19,jakarta,3
271,283,batam,4
271,212,lombok,3
271,36,jakarta,4
271,41,jakarta,3
271,72,medan,3
271,134,lombok,4
271,102,lombok,3
271,54,medan,4
271,104,lombok,5
271,282,batam,4
271,51,medan,5
271,95,padang,3
271,83,padang,5
271,97,padang,4
272,311,bali,5
272,180,lombok,4
272,95,padang,3
272,452,bali,5
272,359,bali,4
272,37,jakarta,3
272,310,bali,3
272,504,yogyakarta,4
272,479,yogyakarta,3
272,25,jakarta,3
272,88,padang,5
272,233,batam,5
272,499,yogyakarta,3
272,54,medan,3
272,237,batam,3
272,542,yogyakarta,3
272,13,jakarta,5
272,252,batam,3
272,113,lombok,3
272,282,batam,5
272,7,jakarta,4
272,106,lombok,3
272,116,lombok,5
272,57,medan,3
272,64,medan,4
272,68,medan,5
272,77,padang,3
272,83,padang,5
273,556,yogyakarta,3
273,351,bali,3
273,273,batam,4
273,95,padang,4
273,6,jakarta,5
273,334,bali,3
273,433,bali,4
273,520,yogyakarta,4
273,545,yogyakarta,3
273,571,yogyakarta,3
273,77,padang,4
273,44,jakarta,5
273,180,lombok,5
273,30,jakarta,3
273,134,lombok,4
273,9,jakarta,5
273,267,batam,4
273,315,bali,3
273,53,medan,3
273,103,lombok,5
273,88,padang,4
273,106,lombok,5
273,282,batam,4
273,290,batam,3
273,54,medan,5
273,66,medan,3
273,69,medan,3
273,83,padang,3
274,359,bali,3
274,352,bali,4
274,7,jakarta,4
274,505,yogyakarta,4
274,320,bali,5
274,110,lombok,4
274,71,medan,5
274,334,bali,3
274,488,yogyakarta,4
274,274,batam,3
274,232,batam,4
274,13,jakarta,5
274,47,jakarta,5
274,75,medan,3
274,172,lombok,3
274,57,medan,3
274,35,jakarta,3
274,106,lombok,3
274,113,lombok,5
274,283,batam,4
274,523,yogyakarta,4
274,257,batam,5
274,563,yogyakarta,5
274,88,padang,5
274,64,medan,3
274,77,padang,5
274,99,padang,3
274,97,padang,5
275,563,yogyakarta,3
275,491,yogyakarta,4
275,37,jakarta,3
275,104,lombok,5
275,446,bali,4
275,296,bali,5
275,532,yogyakarta,3
275,311,bali,4
275,535,yogyakarta,3
275,40,jakarta,5
275,394,bali,3
275,52,medan,3
275,53,medan,3
275,102,lombok,4
275,13,jakarta,3
275,33,jakarta,4
275,62,medan,5
275,281,batam,5
275,254,batam,3
275,81,padang,4
275,180,lombok,3
275,64,medan,5
275,284,batam,4
275,77,padang,4
275,88,padang,5
275,140,lombok,4
275,246,batam,5
275,97,padang,5
276,69,medan,4
276,481,yogyakarta,4
276,394,bali,3
276,172,lombok,4
276,558,yogyakarta,5
276,319,bali,3
276,61,medan,4
276,232,batam,4
276,52,medan,5
276,465,bali,5
276,479,yogyakarta,5
276,81,padang,3
276,541,yogyakarta,4
276,282,batam,3
276,136,lombok,5
276,334,bali,3
276,20,jakarta,5
276,263,batam,4
276,67,medan,4
276,41,jakarta,4
276,31,jakarta,5
276,24,jakarta,3
276,212,lombok,3
276,267,batam,4
276,97,padang,5
276,118,lombok,4
276,95,padang,4
276,77,padang,4
277,401,bali,5
277,327,bali,3
277,306,bali,5
277,419,bali,3
277,30,jakarta,4
277,282,batam,4
277,33,jakarta,4
277,482,yogyakarta,4
277,479,yogyakarta,5
277,273,batam,4
277,6,jakarta,3
277,491,yogyakarta,5
277,534,yogyakarta,4
277,11,jakarta,3
277,252,batam,3
277,118,lombok,4
277,64,medan,5
277,69,medan,5
277,52,medan,5
277,286,batam,3
277,83,padang,5
277,134,lombok,4
277,116,lombok,4
277,67,medan,3
277,103,lombok,4
277,99,padang,3
277,95,padang,5
277,77,padang,5
278,315,bali,4
278,517,yogyakarta,3
278,428,bali,3
278,25,jakarta,5
278,99,padang,3
278,45,jakarta,3
278,23,jakarta,3
278,274,batam,5
278,489,yogyakarta,4
278,336,bali,4
278,20,jakarta,5
278,283,batam,3
278,263,batam,4
278,366,bali,3
278,149,lombok,3
278,491,yogyakarta,5
278,269,batam,3
278,61,medan,4
278,523,yogyakarta,4
278,172,lombok,3
278,77,padang,3
278,68,medan,5
278,57,medan,4
278,67,medan,4
278,118,lombok,5
278,81,padang,4
278,134,lombok,5
278,95,padang,5
279,364,bali,4
279,278,batam,3
279,539,yogyakarta,4
279,331,bali,5
279,571,yogyakarta,3
279,471,bali,3
279,41,jakarta,5
279,483,yogyakarta,3
279,500,yogyakarta,4
279,64,medan,5
279,172,lombok,4
279,37,jakarta,3
279,322,bali,4
279,46,jakarta,3
279,140,lombok,3
279,44,jakarta,3
279,68,medan,5
279,59,medan,4
279,110,lombok,3
279,118,lombok,5
279,283,batam,3
279,274,batam,3
279,97,padang,3
279,75,medan,4
279,285,batam,4
279,77,padang,5
279,95,padang,3
279,83,padang,4
280,104,lombok,4
280,424,bali,5
280,172,lombok,4
280,17,jakarta,3
280,556,yogyakarta,4
280,471,bali,4
280,474,bali,4
280,95,padang,4
280,23,jakarta,3
280,298,bali,4
280,531,yogyakarta,5
280,50,jakarta,3
280,33,jakarta,4
280,559,yogyakarta,3
280,498,yogyakarta,4
280,71,medan,3
280,52,medan,4
280,53,medan,3
280,66,medan,5
280,257,batam,3
280,281,batam,3
280,286,batam,3
280,274,batam,4
280,134,lombok,4
280,116,lombok,3
280,77,padang,3
280,97,padang,4
280,99,padang,5
281,258,batam,3
281,36,jakarta,4
281,488,yogyakarta,4
281,535,yogyakarta,5
281,62,medan,4
281,542,yogyakarta,5
281,7,jakarta,4
281,433,bali,5
281,498,yogyakarta,3
281,17,jakarta,3
281,367,bali,4
281,336,bali,3
281,344,bali,3
281,136,lombok,4
281,6,jakarta,4
281,252,batam,3
281,284,batam,5
281,110,lombok,4
281,237,batam,3
281,88,padang,4
281,71,medan,5
281,180,lombok,3
281,57,medan,5
281,172,lombok,5
281,64,medan,4
281,99,padang,5
281,81,padang,5
281,83,padang,5
282,401,bali,3
282,299,bali,3
282,428,bali,3
282,97,padang,5
282,41,jakarta,3
282,290,batam,5
282,516,yogyakarta,5
282,118,lombok,3
282,542,yogyakarta,5
282,50,jakarta,3
282,483,yogyakarta,5
282,463,bali,3
282,62,medan,4
282,539,yogyakarta,3
282,99,padang,5
282,35,jakarta,3
282,71,medan,4
282,269,batam,3
282,232,batam,3
282,36,jakarta,4
282,59,medan,4
282,72,medan,5
282,102,lombok,4
282,212,lombok,4
282,116,lombok,3
282,246,batam,3
282,77,padang,5
282,81,padang,4
283,535,yogyakarta,3
283,252,batam,4
283,394,bali,3
283,449,bali,3
283,302,bali,3
283,504,yogyakarta,3
283,296,bali,3
283,531,yogyakarta,4
283,140,lombok,4
283,542,yogyakarta,3
283,281,batam,4
283,61,medan,3
283,257,batam,4
283,12,jakarta,3
283,106,lombok,5
283,18,jakarta,5
283,285,batam,3
283,69,medan,5
283,108,lombok,5
283,37,jakarta,3
283,102,lombok,3
283,95,padang,5
283,38,jakarta,4
283,67,medan,5
283,59,medan,5
283,88,padang,3
283,83,padang,3
283,77,padang,3
284,312,bali,5
284,6,jakarta,4
284,489,yogyakarta,4
284,110,lombok,3
284,463,bali,5
284,476,yogyakarta,4
284,283,batam,3
284,334,bali,5
284,83,padang,5
284,535,yogyakarta,4
284,386,bali,5
284,81,padang,5
284,520,yogyakarta,4
284,285,batam,5
284,284,batam,5
284,45,jakarta,4
284,25,jakarta,5
284,104,lombok,4
284,97,padang,4
284,30,jakarta,3
284,149,lombok,3
284,273,batam,5
284,66,medan,4
284,67,medan,3
284,108,lombok,3
284,99,padang,3
284,62,medan,4
284,57,medan,3
285,254,batam,5
285,315,bali,4
285,13,jakarta,5
285,462,bali,4
285,559,yogyakarta,3
285,474,bali,5
285,335,bali,4
285,28,jakarta,5
285,52,medan,5
285,257,batam,5
285,570,yogyakarta,5
285,233,batam,3
285,1,jakarta,5
285,482,yogyakarta,4
285,22,jakarta,5
285,116,lombok,4
285,99,padang,3
285,518,yogyakarta,3
285,285,batam,3
285,102,lombok,3
285,77,padang,5
285,149,lombok,5
285,95,padang,5
285,62,medan,5
285,72,medan,4
285,97,padang,4
285,69,medan,4
285,134,lombok,3
286,246,batam,4
286,447,bali,5
286,485,yogyakarta,5
286,445,bali,3
286,484,yogyakarta,4
286,233,batam,4
286,424,bali,3
286,314,bali,3
286,556,yogyakarta,5
286,545,yogyakarta,4
286,37,jakarta,5
286,6,jakarta,5
286,18,jakarta,3
286,77,padang,5
286,47,jakarta,5
286,252,batam,4
286,257,batam,3
286,68,medan,5
286,103,lombok,5
286,97,padang,4
286,140,lombok,3
286,110,lombok,5
286,83,padang,5
286,88,padang,3
286,67,medan,4
286,102,lombok,5
286,51,medan,5
286,57,medan,4
287,485,yogyakarta,4
287,136,lombok,4
287,466,bali,4
287,336,bali,5
287,563,yogyakarta,4
287,479,yogyakarta,5
287,51,medan,4
287,38,jakarta,5
287,64,medan,5
287,62,medan,3
287,295,bali,4
287,309,bali,4
287,45,jakarta,4
287,24,jakarta,3
287,33,jakarta,3
287,500,yogyakarta,4
287,104,lombok,5
287,237,batam,5
287,113,lombok,3
287,252,batam,4
287,66,medan,5
287,284,batam,5
287,180,lombok,5
287,260,batam,4
287,77,padang,3
287,95,padang,5
287,81,padang,5
287,99,padang,4
288,20,jakarta,4
288,296,bali,4
288,19,jakarta,4
288,61,medan,5
288,476,yogyakarta,3
288,356,bali,4
288,294,bali,3
288,366,bali,5
288,52,medan,4
288,32,jakarta,3
288,13,jakarta,4
288,535,yogyakarta,5
288,149,lombok,5
288,102,lombok,5
288,134,lombok,5
288,69,medan,4
288,72,medan,4
288,104,lombok,4
288,95,padang,3
288,260,batam,5
288,483,yogyakarta,3
288,551,yogyakarta,3
288,99,padang,3
288,278,batam,3
288,235,batam,4
288,249,batam,3
288,81,padang,4
288,77,padang,5
289,172,lombok,3
289,545,yogyakarta,5
289,413,bali,4
289,551,yogyakarta,5
289,33,jakarta,5
289,303,bali,4
289,375,bali,4
289,59,medan,5
289,344,bali,3
289,232,batam,3
289,563,yogyakarta,3
289,504,yogyakarta,4
289,63,medan,4
289,57,medan,5
289,284,batam,5
289,116,lombok,4
289,67,medan,4
289,39,jakarta,4
289,97,padang,4
289,13,jakarta,5
289,257,batam,4
289,282,batam,4
289,81,padang,5
289,41,jakarta,5
289,118,lombok,4
289,103,lombok,3
289,99,padang,5
289,83,padang,3
290,14,jakarta,5
290,523,yogyakarta,4
290,31,jakarta,4
290,69,medan,5
290,400,bali,5
290,286,batam,3
290,384,bali,3
290,35,jakarta,4
290,71,medan,4
290,63,medan,3
290,273,batam,5
290,103,lombok,4
290,479,yogyakarta,4
290,550,yogyakarta,5
290,116,lombok,3
290,180,lombok,3
290,312,bali,3
290,267,batam,5
290,297,bali,5
290,13,jakarta,4
290,542,yogyakarta,4
290,110,lombok,5
290,283,batam,4
290,75,medan,5
290,99,padang,5
290,77,padang,5
290,83,padang,4
290,97,padang,3
291,297,bali,5
291,356,bali,3
291,81,padang,4
291,347,bali,3
291,136,lombok,4
291,559,yogyakarta,5
291,545,yogyakarta,5
291,496,yogyakarta,4
291,519,yogyakarta,5
291,433,bali,5
291,267,batam,5
291,8,jakarta,3
291,47,jakarta,4
291,278,batam,4
291,38,jakarta,5
291,14,jakarta,4
291,68,medan,4
291,106,lombok,5
291,263,batam,3
291,282,batam,4
291,104,lombok,3
291,99,padang,5
291,52,medan,5
291,95,padang,5
291,172,lombok,4
291,66,medan,4
291,63,medan,5
291,88,padang,3
292,299,bali,3
292,335,bali,3
292,544,yogyakarta,4
292,67,medan,4
292,53,medan,3
292,18,jakarta,4
292,134,lombok,5
292,41,jakarta,4
292,273,batam,3
292,46,jakarta,3
292,33,jakarta,4
292,113,lombok,5
292,52,medan,5
292,246,batam,3
292,274,batam,5
292,531,yogyakarta,4
292,317,bali,5
292,447,bali,3
292,282,batam,5
292,496,yogyakarta,3
292,83,padang,3
292,489,yogyakarta,3
292,106,lombok,5
292,88,padang,3
292,212,lombok,4
292,54,medan,3
292,81,padang,5
292,99,padang,5
293,20,jakarta,5
293,535,yogyakarta,3
293,482,yogyakarta,3
293,30,jakarta,3
293,479,yogyakarta,5
293,297,bali,5
293,102,lombok,4
293,273,batam,3
293,356,bali,3
293,571,yogyakarta,4
293,88,padang,4
293,446,bali,3
293,62,medan,3
293,342,bali,5
293,53,medan,5
293,37,jakarta,3
293,285,batam,4
293,39,jakarta,4
293,103,lombok,3
293,69,medan,3
293,81,padang,5
293,249,batam,3
293,281,batam,5
293,172,lombok,4
293,75,medan,5
293,110,lombok,3
293,83,padang,5
293,97,padang,5
294,99,padang,3
294,30,jakarta,4
294,24,jakarta,3
294,57,medan,5
294,303,bali,5
294,22,jakarta,5
294,299,bali,4
294,538,yogyakarta,4
294,319,bali,3
294,263,batam,3
294,311,bali,4
294,282,batam,4
294,568,yogyakarta,4
294,541,yogyakarta,3
294,9,jakarta,3
294,64,medan,4
294,290,batam,3
294,62,medan,5
294,104,lombok,4
294,574,yogyakarta,4
294,260,batam,5
294,113,lombok,3
294,69,medan,3
294,110,lombok,5
294,83,padang,5
294,108,lombok,5
294,88,padang,4
294,95,padang,3
295,246,batam,3
295,327,bali,4
295,364,bali,3
295,465,bali,4
295,40,jakarta,5
295,450,bali,5
295,278,batam,5
295,232,batam,3
295,69,medan,3
295,106,lombok,3
295,29,jakarta,4
295,273,batam,4
295,558,yogyakarta,5
295,24,jakarta,3
295,97,padang,3
295,180,lombok,3
295,8,jakarta,5
295,489,yogyakarta,3
295,530,yogyakarta,5
295,136,lombok,3
295,77,padang,3
295,571,yogyakarta,4
295,75,medan,5
295,104,lombok,5
295,68,medan,5
295,71,medan,5
295,81,padang,3
295,83,padang,4
296,523,yogyakarta,5
296,544,yogyakarta,5
296,25,jakarta,3
296,23,jakarta,4
296,172,lombok,4
296,366,bali,3
296,303,bali,3
296,237,batam,5
296,491,yogyakarta,3
296,538,yogyakarta,4
296,52,medan,4
296,466,bali,5
296,235,batam,3
296,37,jakarta,5
296,134,lombok,3
296,110,lombok,4
296,260,batam,4
296,384,bali,4
296,1,jakarta,3
296,62,medan,3
296,106,lombok,5
296,57,medan,5
296,53,medan,5
296,281,batam,3
296,97,padang,3
296,83,padang,3
296,99,padang,4
296,95,padang,4
297,419,bali,5
297,336,bali,5
297,23,jakarta,5
297,537,yogyakarta,5
297,118,lombok,4
297,17,jakarta,5
297,32,jakarta,4
297,71,medan,5
297,290,batam,4
297,106,lombok,3
297,22,jakarta,4
297,67,medan,3
297,518,yogyakarta,3
297,386,bali,5
297,433,bali,4
297,81,padang,5
297,282,batam,3
297,285,batam,5
297,563,yogyakarta,4
297,263,batam,5
297,556,yogyakarta,3
297,62,medan,4
297,102,lombok,5
297,64,medan,4
297,136,lombok,5
297,99,padang,3
297,83,padang,3
297,77,padang,5
298,541,yogyakarta,5
298,386,bali,5
298,62,medan,3
298,52,medan,5
298,534,yogyakarta,3
298,290,batam,3
298,311,bali,3
298,110,lombok,3
298,258,batam,3
298,314,bali,3
298,64,medan,3
298,32,jakarta,5
298,342,bali,5
298,283,batam,5
298,61,medan,4
298,488,yogyakarta,5
298,103,lombok,5
298,149,lombok,3
298,476,yogyakarta,4
298,232,batam,3
298,38,jakarta,3
298,16,jakarta,5
298,140,lombok,3
298,37,jakarta,4
298,83,padang,5
298,97,padang,4
298,77,padang,3
298,99,padang,5
299,24,jakarta,3
299,118,lombok,4
299,462,bali,4
299,322,bali,5
299,447,bali,5
299,452,bali,4
299,81,padang,5
299,39,jakarta,4
299,28,jakarta,3
299,556,yogyakarta,5
299,538,yogyakarta,5
299,77,padang,5
299,25,jakarta,5
299,570,yogyakarta,5
299,482,yogyakarta,3
299,283,batam,5
299,66,medan,3
299,106,lombok,3
299,274,batam,3
299,212,lombok,3
299,59,medan,4
299,54,medan,5
299,263,batam,4
299,267,batam,4
299,136,lombok,3
299,69,medan,3
299,88,padang,5
299,99,padang,5
300,77,padang,3
300,445,bali,4
300,452,bali,4
300,310,bali,5
300,29,jakarta,5
300,563,yogyakarta,4
300,61,medan,3
300,25,jakarta,3
300,172,lombok,3
300,314,bali,4
300,81,padang,5
300,11,jakarta,3
300,273,batam,4
300,118,lombok,5
300,68,medan,4
300,556,yogyakarta,4
300,44,jakarta,4
300,551,yogyakarta,5
300,99,padang,3
300,484,yogyakarta,4
300,237,batam,3
300,257,batam,4
300,278,batam,3
300,66,medan,3
300,83,padang,5
300,102,lombok,5
300,62,medan,4
300,108,lombok,4
301,537,yogyakarta,5
301,83,padang,3
301,28,jakarta,5
301,394,bali,5
301,62,medan,4
301,446,bali,4
301,269,batam,3
301,532,yogyakarta,4
301,556,yogyakarta,3
301,465,bali,4
301,542,yogyakarta,5
301,19,jakarta,5
301,180,lombok,4
301,99,padang,3
301,301,bali,5
301,235,batam,3
301,38,jakarta,3
301,52,medan,5
301,118,lombok,3
301,140,lombok,5
301,47,jakarta,3
301,233,batam,3
301,116,lombok,3
301,71,medan,5
301,237,batam,3
301,95,padang,5
301,75,medan,3
301,88,padang,3
302,249,batam,3
302,482,yogyakarta,5
302,83,padang,4
302,544,yogyakarta,5
302,481,yogyakarta,3
302,344,bali,4
302,527,yogyakarta,5
302,322,bali,4
302,267,batam,5
302,99,padang,4
302,51,medan,3
302,1,jakarta,3
302,118,lombok,5
302,315,bali,5
302,22,jakarta,4
302,394,bali,3
302,69,medan,5
302,41,jakarta,5
302,26,jakarta,3
302,108,lombok,5
302,71,medan,3
302,237,batam,3
302,75,medan,4
302,113,lombok,3
302,95,padang,5
302,278,batam,5
302,106,lombok,3
302,81,padang,4
303,532,yogyakarta,4
303,110,lombok,5
303,398,bali,4
303,537,yogyakarta,3
303,568,yogyakarta,4
303,446,bali,5
303,38,jakarta,5
303,18,jakarta,5
303,267,batam,4
303,295,bali,5
303,50,jakarta,3
303,290,batam,5
303,523,yogyakarta,4
303,41,jakarta,4
303,335,bali,3
303,83,padang,3
303,249,batam,4
303,95,padang,3
303,258,batam,3
303,102,lombok,3
303,71,medan,4
303,149,lombok,3
303,212,lombok,3
303,51,medan,4
303,57,medan,4
303,69,medan,4
303,97,padang,5
303,77,padang,3
304,53,medan,3
304,311,bali,5
304,424,bali,5
304,50,jakarta,4
304,108,lombok,3
304,545,yogyakarta,5
304,559,yogyakarta,5
304,46,jakarta,5
304,574,yogyakarta,5
304,315,bali,5
304,66,medan,4
304,530,yogyakarta,3
304,353,bali,3
304,14,jakarta,4
304,54,medan,5
304,40,jakarta,4
304,61,medan,3
304,274,batam,5
304,286,batam,3
304,134,lombok,5
304,254,batam,5
304,118,lombok,4
304,269,batam,4
304,140,lombok,3
304,95,padang,4
304,97,padang,4
304,81,padang,3
304,83,padang,3
305,476,yogyakarta,5
305,267,batam,5
305,33,jakarta,4
305,366,bali,5
305,53,medan,4
305,334,bali,3
305,352,bali,3
305,51,medan,5
305,249,batam,4
305,1,jakarta,3
305,446,bali,5
305,22,jakarta,5
305,88,padang,3
305,475,yogyakarta,4
305,50,jakarta,4
305,62,medan,3
305,517,yogyakarta,5
305,505,yogyakarta,5
305,254,batam,4
305,64,medan,4
305,140,lombok,4
305,104,lombok,5
305,106,lombok,4
305,180,lombok,5
305,285,batam,4
305,97,padang,4
305,95,padang,5
305,83,padang,4
306,66,medan,3
306,306,bali,5
306,134,lombok,3
306,474,bali,5
306,61,medan,5
306,301,bali,4
306,445,bali,3
306,106,lombok,5
306,136,lombok,4
306,249,batam,5
306,116,lombok,4
306,505,yogyakarta,5
306,20,jakarta,4
306,35,jakarta,4
306,44,jakarta,3
306,475,yogyakarta,3
306,233,batam,4
306,571,yogyakarta,5
306,1,jakarta,4
306,491,yogyakarta,4
306,237,batam,5
306,53,medan,4
306,260,batam,3
306,77,padang,5
306,99,padang,5
306,72,medan,3
306,88,padang,4
306,95,padang,4
307,45,jakarta,4
307,11,jakarta,5
307,18,jakarta,4
307,551,yogyakarta,3
307,523,yogyakarta,4
307,113,lombok,4
307,108,lombok,4
307,550,yogyakarta,4
307,545,yogyakarta,4
307,320,bali,4
307,335,bali,5
307,36,jakarta,5
307,309,bali,4
307,149,lombok,4
307,302,bali,5
307,57,medan,3
307,83,padang,4
307,102,lombok,3
307,64,medan,5
307,285,batam,3
307,281,batam,5
307,71,medan,5
307,263,batam,3
307,246,batam,4
307,59,medan,3
307,95,padang,3
307,77,padang,3
307,97,padang,3
308,394,bali,4
308,39,jakarta,5
308,373,bali,5
308,445,bali,4
308,364,bali,3
308,545,yogyakarta,4
308,57,medan,4
308,252,batam,4
308,66,medan,3
308,491,yogyakarta,3
308,258,batam,3
308,516,yogyakarta,5
308,8,jakarta,5
308,284,batam,4
308,17,jakarta,3
308,52,medan,4
308,550,yogyakarta,5
308,11,jakarta,5
308,69,medan,5
308,113,lombok,4
308,237,batam,5
308,104,lombok,4
308,118,lombok,3
308,81,padang,3
308,97,padang,3
308,103,lombok,4
308,95,padang,5
308,83,padang,4
309,36,jakarta,5
309,62,medan,4
309,342,bali,4
309,53,medan,3
309,283,batam,4
309,38,jakarta,3
309,568,yogyakarta,5
309,320,bali,3
309,328,bali,5
309,61,medan,4
309,395,bali,4
309,69,medan,4
309,172,lombok,5
309,257,batam,5
309,39,jakarta,4
309,246,batam,5
309,523,yogyakarta,4
309,483,yogyakarta,3
309,235,batam,4
309,550,yogyakarta,3
309,22,jakarta,4
309,149,lombok,5
309,95,padang,3
309,97,padang,3
309,106,lombok,3
309,103,lombok,5
309,99,padang,3
309,83,padang,5
310,351,bali,3
310,550,yogyakarta,3
310,108,lombok,5
310,34,jakarta,3
310,539,yogyakarta,3
310,62,medan,3
310,299,bali,4
310,252,batam,5
310,315,bali,5
310,260,batam,3
310,273,batam,5
310,19,jakarta,5
310,301,bali,5
310,95,padang,3
310,535,yogyakarta,3
310,542,yogyakarta,4
310,116,lombok,5
310,59,medan,4
310,172,lombok,3
310,28,jakarta,5
310,30,jakarta,3
310,237,batam,4
310,140,lombok,5
310,83,padang,5
310,67,medan,3
310,52,medan,3
310,81,padang,3
310,77,padang,4
311,59,medan,3
311,302,bali,4
311,531,yogyakarta,3
311,7,jakarta,3
311,352,bali,5
311,273,batam,5
311,40,jakarta,4
311,103,lombok,4
311,471,bali,4
311,395,bali,5
311,31,jakarta,4
